,Location,Price,Number_of_bedrooms,Living_area,Furnished,Open_fireplace,Terrace,Garden,Surface_area_land,Pool,Condition,Price_per_sq
5827,Boom,439000.0,4.0,217.0,False,False,True,False,169.0,False,JUST_RENOVATED,2023.041474654378
5828,Mouscron,159000.0,4.0,130.0,False,False,True,True,167.0,False,TO_BE_DONE_UP,1223.076923076923
5829,Other,139000.0,3.0,150.0,False,False,True,False,175.0,False,GOOD,926.6666666666666
5830,Other,139000.0,3.0,150.0,False,False,True,False,175.0,False,GOOD,926.6666666666666
5831,Other,159000.0,2.0,110.0,False,False,False,True,357.0,False,TO_RENOVATE,1445.4545454545455
5842,Other,249000.0,3.0,148.0,True,False,True,True,156.0,False,AS_NEW,1682.4324324324325
5843,Other,425000.0,4.0,208.0,False,False,True,True,277.0,False,AS_NEW,2043.2692307692307
5845,Liege,299000.0,5.0,150.0,False,False,True,False,160.0,False,TO_BE_DONE_UP,1993.3333333333333
5848,Other,274000.0,2.0,137.0,False,False,True,False,158.0,False,GOOD,2000.0
5849,Other,279000.0,3.0,139.0,False,False,True,True,145.0,False,TO_BE_DONE_UP,2007.1942446043165
5851,Other,249000.0,3.0,185.0,False,False,False,False,535.0,False,AS_NEW,1345.945945945946
5853,Other,105000.0,2.0,110.0,False,False,False,True,450.0,False,TO_RENOVATE,954.5454545454545
5859,Other,210000.0,2.0,90.0,False,False,True,False,0.0,False,GOOD,2333.3333333333335
5862,Other,135000.0,2.0,120.0,False,False,False,True,280.0,False,TO_RENOVATE,1125.0
5864,Antwerpen,265000.0,3.0,130.0,False,False,False,True,107.0,False,TO_BE_DONE_UP,2038.4615384615386
5871,Antwerpen,230000.0,2.0,175.0,False,True,True,False,84.0,False,TO_RENOVATE,1314.2857142857142
5872,Other,479000.0,3.0,200.0,False,False,True,True,100.0,False,GOOD,2395.0
5873,Other,215000.0,2.0,135.0,False,False,True,False,512.0,False,GOOD,1592.5925925925926
5875,Other,70000.0,2.0,104.0,False,False,True,False,390.0,False,TO_RENOVATE,673.0769230769231
5876,Other,219950.0,3.0,174.0,False,False,False,False,88.0,False,GOOD,1264.0804597701149
5878,Lokeren,239000.0,3.0,160.0,False,False,False,False,336.0,False,GOOD,1493.75
5883,Oostende,199900.0,2.0,153.0,False,False,False,True,0.0,False,TO_BE_DONE_UP,1306.5359477124182
5884,Lokeren,395000.0,5.0,206.0,False,False,False,False,75.0,False,TO_RENOVATE,1917.4757281553398
5885,Other,350000.0,3.0,144.0,False,False,False,True,443.0,False,GOOD,2430.5555555555557
5886,Other,440000.0,4.0,228.0,False,False,True,False,513.0,False,GOOD,1929.8245614035088
5888,Other,245000.0,4.0,132.0,False,False,False,False,778.0,False,GOOD,1856.060606060606
5889,Other,85000.0,2.0,169.0,False,False,True,False,310.0,False,TO_BE_DONE_UP,502.9585798816568
5890,Other,350000.0,3.0,144.0,False,False,False,True,443.0,False,GOOD,2430.5555555555557
5891,Other,440000.0,4.0,228.0,False,False,True,False,513.0,False,GOOD,1929.8245614035088
5893,Other,245000.0,4.0,132.0,False,False,False,False,778.0,False,GOOD,1856.060606060606
5894,Other,85000.0,2.0,169.0,False,False,True,False,310.0,False,TO_BE_DONE_UP,502.9585798816568
5897,Harelbeke,385000.0,3.0,153.0,False,True,False,True,931.0,False,GOOD,2516.3398692810456
5898,Menen,229000.0,4.0,186.0,False,False,False,True,220.0,False,GOOD,1231.1827956989248
5899,Other,315000.0,3.0,234.0,False,False,False,True,370.0,False,GOOD,1346.1538461538462
5900,Other,265000.0,3.0,167.0,False,False,False,False,321.0,False,GOOD,1586.8263473053892
5902,Other,239000.0,3.0,130.0,False,False,True,True,445.0,False,GOOD,1838.4615384615386
5907,Tienen,195000.0,2.0,91.0,False,False,True,True,169.0,False,GOOD,2142.8571428571427
5909,Other,98000.0,2.0,91.0,False,False,False,False,0.0,False,Unknown,1076.923076923077
5910,Other,449000.0,4.0,268.0,False,False,True,False,904.0,False,GOOD,1675.3731343283582
5914,Other,220000.0,2.0,104.0,True,False,False,True,149.0,False,GOOD,2115.3846153846152
5915,Other,230000.0,3.0,159.0,False,False,False,True,225.0,False,GOOD,1446.5408805031448
5917,Other,260000.0,4.0,136.0,False,False,False,True,242.0,False,GOOD,1911.764705882353
5918,Charleroi,270000.0,2.0,125.0,False,False,False,True,336.0,False,AS_NEW,2160.0
5923,Other,449000.0,2.0,190.0,False,False,False,False,791.0,False,GOOD,2363.157894736842
5925,Other,139000.0,2.0,90.0,False,False,True,True,200.0,False,TO_BE_DONE_UP,1544.4444444444443
5927,Other,360000.0,3.0,123.0,False,False,True,False,349.0,False,GOOD,2926.829268292683
5928,Antwerp,349500.0,3.0,226.0,False,False,True,False,114.0,False,GOOD,1546.4601769911505
5929,Schoten,514000.0,4.0,232.0,False,False,True,True,265.0,False,GOOD,2215.5172413793102
5933,Tournai,150000.0,3.0,152.0,False,False,True,False,229.0,False,GOOD,986.8421052631579
5937,Other,175000.0,3.0,161.0,False,False,True,True,740.0,False,TO_BE_DONE_UP,1086.9565217391305
5949,Dendermonde,329000.0,2.0,140.0,False,False,True,True,356.0,False,AS_NEW,2350.0
5951,Menen,135000.0,4.0,95.0,False,False,True,True,169.0,False,GOOD,1421.0526315789473
5956,Other,229000.0,3.0,185.0,False,False,True,True,240.0,False,GOOD,1237.837837837838
5957,Other,165000.0,2.0,110.0,False,False,False,False,211.0,False,GOOD,1500.0
5961,Wevelgem,195000.0,3.0,160.0,False,False,True,False,222.0,False,JUST_RENOVATED,1218.75
5964,Gent,365000.0,4.0,219.0,False,True,True,False,68.0,False,AS_NEW,1666.6666666666667
5969,Eeklo,175000.0,2.0,75.0,False,False,True,False,50.0,False,AS_NEW,2333.3333333333335
5970,Hoboken,340000.0,3.0,120.0,False,False,True,True,450.0,False,GOOD,2833.3333333333335
5972,Other,399000.0,3.0,129.0,False,False,True,True,129.0,False,GOOD,3093.0232558139537
5977,Other,275000.0,3.0,180.0,True,False,True,True,435.0,True,JUST_RENOVATED,1527.7777777777778
5978,Other,425000.0,3.0,170.0,False,False,True,False,690.0,False,GOOD,2500.0
5981,Other,179000.0,2.0,65.0,False,False,False,False,176.0,False,GOOD,2753.846153846154
5983,Other,259000.0,3.0,140.0,False,False,True,True,182.0,False,GOOD,1850.0
5985,Other,132000.0,3.0,112.0,False,False,False,False,295.0,False,TO_BE_DONE_UP,1178.5714285714287
5989,Other,99500.0,2.0,100.0,False,False,True,False,120.0,False,TO_BE_DONE_UP,995.0
5990,Other,495000.0,3.0,178.0,False,False,True,True,558.0,False,GOOD,2780.8988764044943
5992,Other,165000.0,3.0,125.0,False,False,True,True,236.0,False,TO_BE_DONE_UP,1320.0
5993,Other,165000.0,3.0,125.0,False,False,True,True,236.0,False,TO_BE_DONE_UP,1320.0
5997,Other,165000.0,2.0,95.0,False,False,True,True,550.0,False,GOOD,1736.842105263158
6000,Halle,378000.0,3.0,178.0,False,False,True,True,314.0,False,AS_NEW,2123.5955056179773
6001,Gent,250000.0,2.0,86.0,False,False,True,False,36.0,False,GOOD,2906.9767441860463
6003,Charleroi,139000.0,5.0,178.0,False,False,True,True,0.0,False,TO_BE_DONE_UP,780.8988764044943
6011,Other,260000.0,3.0,120.0,False,False,True,False,327.0,False,GOOD,2166.6666666666665
6013,Liège,140000.0,2.0,178.0,False,False,False,True,218.0,False,TO_RENOVATE,786.5168539325842
6016,Other,99000.0,2.0,101.0,False,False,False,False,88.0,False,TO_RENOVATE,980.1980198019802
6021,Verviers,240000.0,3.0,110.0,False,True,True,True,280.0,False,AS_NEW,2181.818181818182
6022,Other,454000.0,3.0,177.0,False,False,False,False,525.0,False,AS_NEW,2564.9717514124295
6026,Lier,225000.0,2.0,90.0,False,False,False,False,54.0,False,JUST_RENOVATED,2500.0
6027,Other,269000.0,3.0,163.0,False,False,True,True,405.0,False,TO_BE_DONE_UP,1650.3067484662577
6029,Willebroek,394400.0,3.0,182.0,False,False,False,False,300.0,False,AS_NEW,2167.032967032967
6032,Other,209000.0,2.0,81.0,False,False,True,False,110.0,False,TO_BE_DONE_UP,2580.246913580247
6034,Other,230000.0,2.0,190.0,False,False,True,False,737.0,False,GOOD,1210.5263157894738
6041,Other,169000.0,4.0,235.0,False,False,True,True,180.0,False,TO_RENOVATE,719.1489361702128
6042,Other,219000.0,3.0,121.0,True,False,True,False,190.0,False,AS_NEW,1809.9173553719008
6043,Liege,149000.0,2.0,77.0,True,False,False,True,196.0,False,JUST_RENOVATED,1935.064935064935
6048,Other,190000.0,2.0,200.0,False,False,True,True,510.0,False,TO_BE_DONE_UP,950.0
6049,Other,145000.0,3.0,151.0,False,False,True,True,166.0,False,GOOD,960.2649006622516
6051,Mouscron,169000.0,2.0,126.0,False,False,True,True,184.0,False,GOOD,1341.2698412698412
6052,Mouscron,179000.0,2.0,146.0,False,False,True,True,115.0,False,AS_NEW,1226.027397260274
6054,Other,140000.0,2.0,84.0,False,False,True,False,0.0,False,GOOD,1666.6666666666667
6055,Willebroek,169000.0,3.0,100.0,False,False,False,False,395.0,False,TO_RENOVATE,1690.0
6056,Other,149000.0,3.0,145.0,False,False,True,False,276.0,False,TO_BE_DONE_UP,1027.5862068965516
6058,Other,189000.0,2.0,85.0,False,False,True,True,264.0,False,TO_BE_DONE_UP,2223.529411764706
6059,Other,75000.0,2.0,75.0,False,False,True,True,130.0,False,TO_RENOVATE,1000.0
6060,Other,145000.0,3.0,155.0,False,False,True,True,190.0,False,TO_RENOVATE,935.483870967742
6062,Other,225000.0,2.0,200.0,False,False,True,True,160.0,False,GOOD,1125.0
6063,Other,145000.0,2.0,120.0,False,False,True,True,786.0,False,TO_BE_DONE_UP,1208.3333333333333
6064,Other,160000.0,3.0,217.0,False,False,True,True,371.0,False,TO_BE_DONE_UP,737.3271889400921
6065,Other,259000.0,4.0,105.0,False,False,True,True,359.0,False,AS_NEW,2466.6666666666665
6068,Other,330000.0,4.0,203.0,False,False,True,True,0.0,False,TO_BE_DONE_UP,1625.615763546798
6070,Other,265000.0,5.0,209.0,False,False,True,True,430.0,False,GOOD,1267.9425837320575
6071,Liège,155000.0,4.0,113.0,False,False,True,False,55.0,False,TO_RENOVATE,1371.6814159292035
6072,Other,325000.0,3.0,139.0,False,False,False,False,0.0,False,GOOD,2338.1294964028775
6073,Other,400561.0,3.0,186.0,False,False,True,True,282.0,False,AS_NEW,2153.55376344086
6075,Other,365000.0,5.0,150.0,False,False,True,False,269.0,False,AS_NEW,2433.3333333333335
6076,Tienen,279000.0,3.0,172.0,False,False,True,True,655.0,False,JUST_RENOVATED,1622.093023255814
6077,Other,355000.0,3.0,169.0,False,False,True,False,250.0,False,TO_RENOVATE,2100.591715976331
6078,Aalst,330000.0,3.0,180.0,False,False,True,False,110.0,False,GOOD,1833.3333333333333
6079,Other,230000.0,3.0,184.0,False,False,True,False,253.0,False,GOOD,1250.0
6081,Other,149000.0,5.0,150.0,False,False,True,True,320.0,False,GOOD,993.3333333333334
6085,Lokeren,287843.0,3.0,110.0,False,False,True,False,80.0,False,AS_NEW,2616.7545454545457
6086,Lokeren,317721.0,4.0,134.0,False,False,True,False,91.0,False,AS_NEW,2371.0522388059703
6087,Other,115000.0,2.0,160.0,False,False,True,True,219.0,False,GOOD,718.75
6090,Other,170000.0,2.0,80.0,False,False,False,True,725.0,False,TO_BE_DONE_UP,2125.0
6099,Other,449000.0,3.0,240.0,False,False,True,False,714.0,False,GOOD,1870.8333333333333
6101,Willebroek,329000.0,4.0,160.0,False,False,False,True,0.0,False,GOOD,2056.25
6105,Other,270000.0,2.0,104.0,False,False,True,False,65.0,False,AS_NEW,2596.153846153846
6111,Other,412521.0,3.0,137.0,False,False,True,False,181.0,False,AS_NEW,3011.102189781022
6113,Other,350000.0,4.0,248.0,False,False,True,False,465.0,False,GOOD,1411.2903225806451
6116,Other,175000.0,2.0,85.0,False,False,True,True,473.0,False,GOOD,2058.823529411765
6117,Other,499000.0,2.0,170.0,False,False,True,True,190.0,False,AS_NEW,2935.294117647059
6118,Other,239000.0,2.0,145.0,False,False,False,False,60.0,False,AS_NEW,1648.2758620689656
6122,Sint-Niklaas,289000.0,2.0,163.0,False,False,True,False,305.0,False,TO_RENOVATE,1773.006134969325
6123,Sint-Niklaas,269000.0,3.0,136.0,False,False,False,True,350.0,False,TO_RENOVATE,1977.9411764705883
6124,Other,375000.0,3.0,132.0,False,False,False,False,421.0,False,AS_NEW,2840.909090909091
6125,Nieuwpoort,385000.0,4.0,191.0,False,False,True,True,200.0,False,AS_NEW,2015.7068062827225
6128,Denderleeuw,337000.0,3.0,160.0,False,False,False,False,160.0,False,Unknown,2106.25
6129,Denderleeuw,355000.0,3.0,165.0,False,False,False,False,204.0,False,Unknown,2151.5151515151515
6132,Other,195000.0,3.0,135.0,False,False,True,False,151.0,False,Unknown,1444.4444444444443
6134,Other,449000.0,4.0,180.0,False,False,True,False,0.0,False,AS_NEW,2494.4444444444443
6135,Other,399000.0,3.0,165.0,False,False,True,False,292.0,False,AS_NEW,2418.181818181818
6137,Brugge,295000.0,3.0,135.0,False,False,True,True,250.0,False,TO_RENOVATE,2185.185185185185
6141,Other,260000.0,2.0,125.0,False,False,False,True,242.0,False,Unknown,2080.0
6143,Other,275000.0,3.0,165.0,False,False,True,False,447.0,False,AS_NEW,1666.6666666666667
6145,Blankenberge,299000.0,3.0,142.0,False,False,True,False,0.0,False,TO_RENOVATE,2105.6338028169016
6150,Borgerhout,279000.0,4.0,195.0,False,False,False,False,65.0,False,GOOD,1430.7692307692307
6151,Borgerhout,389000.0,3.0,264.0,False,False,False,True,131.0,False,AS_NEW,1473.4848484848485
6153,Borgerhout,279000.0,4.0,195.0,False,False,False,False,65.0,False,GOOD,1430.7692307692307
6154,Other,315000.0,3.0,135.0,False,False,False,True,355.0,False,TO_RENOVATE,2333.3333333333335
6155,Gent,409900.0,3.0,132.0,False,False,False,False,310.0,False,Unknown,3105.3030303030305
6159,Other,423500.0,3.0,171.0,False,False,True,False,318.0,False,AS_NEW,2476.6081871345027
6162,Other,410000.0,4.0,162.0,False,False,False,True,186.0,False,AS_NEW,2530.864197530864
6167,Other,105000.0,3.0,123.0,False,False,False,False,41.0,False,TO_BE_DONE_UP,853.6585365853658
6169,Other,249000.0,2.0,101.0,False,False,False,True,101.0,False,GOOD,2465.3465346534654
6171,Other,398000.0,3.0,176.0,False,False,False,False,198.0,False,TO_RENOVATE,2261.3636363636365
6174,Merksem,325000.0,4.0,196.0,False,False,False,False,122.0,False,GOOD,1658.1632653061224
6175,Izegem,285000.0,3.0,165.0,False,False,True,False,714.0,False,GOOD,1727.2727272727273
6176,Other,229000.0,2.0,100.0,False,False,False,True,270.0,False,TO_RENOVATE,2290.0
6179,Mortsel,395000.0,3.0,175.0,False,False,False,True,191.0,False,GOOD,2257.1428571428573
6180,Other,249000.0,4.0,123.0,False,False,True,True,282.0,False,TO_BE_DONE_UP,2024.3902439024391
6181,Other,289000.0,3.0,131.0,False,False,False,True,0.0,False,GOOD,2206.1068702290077
6182,Other,375000.0,3.0,132.0,False,False,False,False,421.0,False,AS_NEW,2840.909090909091
6183,Nieuwpoort,385000.0,4.0,191.0,False,False,True,True,200.0,False,AS_NEW,2015.7068062827225
6184,Nieuwpoort,259000.0,4.0,146.0,False,False,True,False,0.0,False,TO_BE_DONE_UP,1773.972602739726
6187,Charleroi,265000.0,2.0,116.0,False,False,True,True,153.0,False,AS_NEW,2284.4827586206898
6189,Other,340000.0,2.0,253.0,False,False,False,False,74.0,False,GOOD,1343.8735177865613
6191,Antwerp,279000.0,2.0,90.0,False,False,True,False,55.0,False,AS_NEW,3100.0
6193,Antwerp,165000.0,2.0,79.0,False,False,False,False,28.0,False,TO_BE_DONE_UP,2088.6075949367087
6194,Other,194750.0,2.0,226.0,False,False,True,False,0.0,False,Unknown,861.7256637168142
6195,Other,285000.0,3.0,210.0,False,False,True,False,403.0,False,GOOD,1357.142857142857
6197,Other,229000.0,3.0,200.0,False,True,True,False,362.0,False,JUST_RENOVATED,1145.0
6199,Other,450000.0,2.0,258.0,False,False,True,True,795.0,True,JUST_RENOVATED,1744.1860465116279
6201,Other,305000.0,5.0,245.0,False,False,False,False,231.0,False,TO_RENOVATE,1244.8979591836735
6202,Ronse,149000.0,2.0,63.0,False,False,False,False,0.0,False,GOOD,2365.0793650793653
6203,Other,305000.0,5.0,245.0,False,False,False,False,231.0,False,TO_RENOVATE,1244.8979591836735
6207,Other,298000.0,4.0,154.0,False,False,True,True,327.0,False,AS_NEW,1935.064935064935
6208,Other,225000.0,2.0,102.0,False,False,True,False,460.0,False,GOOD,2205.8823529411766
6216,Other,280000.0,4.0,208.0,False,False,True,True,399.0,False,TO_RENOVATE,1346.1538461538462
6219,Other,235000.0,3.0,220.0,False,False,False,False,0.0,False,TO_BE_DONE_UP,1068.1818181818182
6223,Other,245000.0,4.0,140.0,False,False,True,True,0.0,False,GOOD,1750.0
6226,Mouscron,127000.0,4.0,117.0,False,True,False,True,128.0,False,JUST_RENOVATED,1085.4700854700855
6228,Other,489000.0,4.0,195.0,False,False,True,True,320.0,False,GOOD,2507.6923076923076
6230,Other,450000.0,3.0,220.0,False,False,True,True,670.0,False,AS_NEW,2045.4545454545455
6233,Other,125000.0,2.0,100.0,False,False,False,False,110.0,False,TO_BE_DONE_UP,1250.0
6234,Other,415000.0,3.0,221.0,False,False,True,True,530.0,False,TO_RENOVATE,1877.8280542986424
6235,Other,385000.0,3.0,168.0,False,False,True,False,0.0,False,TO_BE_DONE_UP,2291.6666666666665
6238,Other,465000.0,4.0,151.0,False,False,True,False,285.0,False,AS_NEW,3079.4701986754967
6241,Other,70000.0,2.0,95.0,False,False,False,False,46.0,False,TO_RENOVATE,736.8421052631579
6247,Sint-Niklaas,315000.0,3.0,145.0,False,False,False,True,131.0,False,AS_NEW,2172.4137931034484
6248,Other,275000.0,3.0,147.0,False,False,True,False,66.0,False,AS_NEW,1870.748299319728
6252,Other,395000.0,4.0,220.0,False,False,True,False,90.0,False,TO_RENOVATE,1795.4545454545455
6253,Other,160000.0,2.0,88.0,False,False,False,True,658.0,False,TO_RENOVATE,1818.1818181818182
6255,Other,219000.0,2.0,130.0,False,False,False,False,1.0,False,AS_NEW,1684.6153846153845
6256,Other,145000.0,2.0,129.0,False,False,True,True,180.0,False,GOOD,1124.031007751938
6257,Other,215000.0,2.0,151.0,False,False,False,True,595.0,False,GOOD,1423.841059602649
6263,Other,80000.0,3.0,85.0,False,False,False,True,80.0,False,TO_RENOVATE,941.1764705882352
6266,Other,359000.0,5.0,260.0,False,False,True,True,350.0,False,TO_RENOVATE,1380.7692307692307
6277,Other,200000.0,2.0,100.0,False,False,False,False,172.0,False,JUST_RENOVATED,2000.0
6283,Other,50000.0,3.0,75.0,False,False,False,False,390.0,False,TO_RENOVATE,666.6666666666666
6289,Seraing,319000.0,3.0,154.0,False,False,True,False,0.0,False,AS_NEW,2071.4285714285716
6290,Other,445000.0,3.0,150.0,False,False,True,True,868.0,False,GOOD,2966.6666666666665
6294,Other,225000.0,3.0,155.0,False,True,False,True,775.0,True,TO_BE_DONE_UP,1451.6129032258063
6295,Other,300000.0,3.0,178.0,False,False,False,True,707.0,False,GOOD,1685.3932584269662
6304,Other,199900.0,4.0,221.0,False,False,False,False,648.0,False,TO_BE_DONE_UP,904.5248868778281
6308,Herseaux,189000.0,3.0,136.0,False,False,True,False,245.0,False,Unknown,1389.7058823529412
6313,Roeselare,165000.0,3.0,154.0,False,False,True,False,94.0,False,TO_RENOVATE,1071.4285714285713
6317,Other,315000.0,3.0,145.0,False,False,True,False,574.0,False,GOOD,2172.4137931034484
6324,Other,395000.0,3.0,135.0,False,False,True,True,729.0,False,TO_RENOVATE,2925.925925925926
6325,Other,109000.0,2.0,85.0,False,False,True,False,0.0,False,TO_BE_DONE_UP,1282.3529411764705
6331,Turnhout,199000.0,2.0,100.0,False,False,False,True,400.0,False,TO_RENOVATE,1990.0
6332,Turnhout,275000.0,2.0,174.0,False,False,True,True,213.0,False,GOOD,1580.4597701149426
6333,Other,179000.0,3.0,124.0,False,False,False,False,47.0,False,GOOD,1443.5483870967741
6343,Stekene,425000.0,3.0,183.0,False,False,True,True,431.0,False,AS_NEW,2322.4043715846997
6347,Other,100000.0,2.0,95.0,False,False,False,False,167.0,False,Unknown,1052.6315789473683
6349,Other,126000.0,2.0,82.0,False,False,True,False,125.0,True,GOOD,1536.5853658536585
6350,Lier,194000.0,4.0,103.0,False,False,False,True,123.0,False,TO_RENOVATE,1883.495145631068
6351,Borgerhout,259000.0,4.0,106.0,False,False,False,False,63.0,False,GOOD,2443.396226415094
6355,Other,446500.0,4.0,240.0,False,False,False,True,318.0,False,AS_NEW,1860.4166666666667
6356,Other,110000.0,2.0,115.0,False,False,False,True,100.0,False,TO_RENOVATE,956.5217391304348
6357,Other,390000.0,4.0,196.0,False,False,True,True,350.0,False,AS_NEW,1989.795918367347
6358,Other,285000.0,4.0,200.0,False,False,True,True,600.0,False,TO_BE_DONE_UP,1425.0
6360,Antwerpen,225000.0,2.0,104.0,False,False,True,False,68.0,False,GOOD,2163.4615384615386
6362,Other,199000.0,4.0,197.0,False,False,False,True,458.0,False,GOOD,1010.1522842639594
6363,Other,149500.0,2.0,145.0,False,False,True,False,200.0,False,TO_BE_DONE_UP,1031.0344827586207
6364,Other,175000.0,3.0,80.0,False,False,True,False,450.0,False,TO_BE_DONE_UP,2187.5
6365,Other,319000.0,3.0,205.0,False,False,True,True,270.0,False,GOOD,1556.0975609756097
6366,Other,260000.0,3.0,196.0,False,False,False,False,0.0,False,GOOD,1326.530612244898
6367,Other,425000.0,3.0,216.0,False,False,True,True,227.0,False,AS_NEW,1967.5925925925926
